danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.765,0.927,-5.715,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,6RB1pRVhm7WRTZ6VpZjRhF,241920
0.831,0.782,-10.48,0.0595,0.0731,0.0171,0.032,0.631,107.877,5VJjhHyG8NZ5xdgG6uTb3P,208893
0.59,0.976,-4.866,0.0488,0.000154,0.293,0.155,0.686,114.996,3j4viUIDSuB4xfYYlp3Lpa,213240
0.796,0.792,-8.191,0.04,0.059,0.0,0.0341,0.822,116.074,1W8Jl9KaSSt23ihF1Mej17,332800
0.633,0.934,-3.594,0.0344,0.219,0.00021,0.0592,0.963,128.606,61UuPxxYUvacEH6SHIK3sU,228667
0.616,0.957,-3.966,0.0508,0.501,0.0115,0.318,0.778,128.517,668YgsnvdNBHfRscNIBS31,307440
0.387,0.906,-4.536,0.102,0.00135,3.96e-06,0.582,0.85,177.031,54HWkXBa3O7jH4vletYhc6,196907
0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,1HOMkjp0nHMaTnfAkslCQj,295400
0.437,0.965,-4.448,0.136,0.326,0.00028,0.144,0.766,172.428,6HMFtoMvv6n6Q2eOyPFyne,248893
0.701,0.656,-6.593,0.0265,0.245,0.164,0.0627,0.665,114.425,33EAXRL27QIjSVA5x6zEMq,312267
0.672,0.813,-6.142,0.0378,0.0681,7.53e-06,0.1,0.814,134.239,3bBE6dotfVu7eUeMdDe74a,248280
0.733,0.794,-10.023,0.0307,0.0614,0.0367,0.33,0.931,148.174,37Tmv4NnfQeb0ZgUC4fOJj,348624
0.795,0.63,-7.217,0.0841,0.0419,0.575,0.0894,0.785,108.701,3h04eZTnmFLRMjZajbrp2R,181107
0.588,0.584,-7.526,0.037,0.000818,0.458,0.104,0.537,150.795,0sTnQus7pGewDC0UHSyRDS,313707
0.612,0.962,-5.36,0.0897,0.00228,0.00896,0.123,0.694,119.962,3dISHe66tFlOKqmom5Qr2n,232627
0.746,0.79,-4.7,0.0257,0.0485,0.0261,0.0534,0.891,107.231,46RVKt5Edm1zl0rXhPJZxz,220867
0.816,0.791,-4.21,0.0372,0.0353,0.000345,0.17,0.963,128.521,5cOM0fTHceCkJVwuyHdMnk,200493
0.691,0.812,-7.772,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,39lSeqnyjZJejRuaREfyLL,220627
0.806,0.681,-10.65,0.0627,0.589,0.0,0.0346,0.858,106.564,4yopZ4FVYS0RWKkCagdIEm,258547
0.561,0.754,-12.769,0.112,0.61,0.0194,0.328,0.642,100.08,3e0FzZjTXOUtiJGSClOBrI,282693
0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,43DeSV93pJPT4lCZaWZ6b1,266720
0.504,0.739,-7.265,0.0316,0.0179,0.08,0.0949,0.417,128.918,4D40ZlFAWsvX7lua1Kablh,248360
0.473,0.898,-4.797,0.0561,0.00783,0.0618,0.173,0.808,96.556,4aVuWgvD0X63hcOCnZtNFA,235547
0.365,0.513,-13.034,0.0357,0.0208,0.000147,0.205,0.739,80.647,37BTh5g05cxBIRYMbw8g2T,331200
0.707,0.923,-3.409,0.0276,0.0195,0.0,0.342,0.845,108.023,1q9l6c8bAzqWcvO3DM6FsR,288360
0.819,0.618,-9.485,0.0699,0.0205,0.505,0.0714,0.872,130.266,62lO1qGOBiNSdFCc3VlqQ3,304493
0.476,0.717,-9.192,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,0QwZfbw26QeUoIy82Z2jYp,166267
0.317,0.887,-7.292,0.0375,0.000582,0.00258,0.0891,0.871,169.613,4PRGxHpCpF2yoOHYKQIEwD,220561
0.204,0.928,-9.997,0.0712,0.001,2.43e-06,0.341,0.447,197.377,4e4ukCLCov1UYoup2SdRHB,185109
0.67,0.776,-5.874,0.0356,0.0184,0.00294,0.128,0.703,130.128,5RYLa5P4qweEAKq5U1gdcK,264253
0.307,0.909,-7.08,0.0574,0.135,0.0336,0.125,0.443,173.674,3uMmllZo1AfoEnVT4ENCD3,366136
0.681,0.893,-8.485,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,31MOjWj3CT3dCQsMV2b8Wu,244720
0.595,0.889,-7.163,0.0332,1.12e-05,0.551,0.118,0.45,105.153,4gAU0cHQJFxj1n2ZDiEIzG,318507
0.639,0.839,-4.703,0.0634,0.0446,3.74e-06,0.468,0.603,101.447,0VLdJcQUsqHBBwqPp4CIKJ,285067
0.853,0.798,-5.876,0.0642,0.087,0.000187,0.0271,0.861,110.111,2ENBaEOC0Jgi2au9Jt7y7d,222547
0.724,0.538,-8.041,0.0381,0.0408,0.0139,0.0343,0.282,108.945,1v0ufp7FLTFcykUGOmFZKa,298133
0.572,0.721,-7.283,0.0858,0.157,0.00175,0.118,0.677,171.951,6ZlH4cciy9ICrvoQyMnCc5,204347
0.581,0.554,-9.112,0.0353,0.0681,1.88e-05,0.115,0.527,168.419,6q5usQ99UKSPqcZY7AJgnu,298200
0.481,0.88,-7.519,0.0453,0.0142,0.0417,0.0961,0.747,111.871,5He3kbhG04jAioqHVEytHq,187533
0.479,0.797,-6.811,0.0271,4.34e-05,0.647,0.0909,0.822,100.454,0q0Tle4IWMsGtHnCK1o6IF,257867
0.613,0.934,-3.711,0.0342,0.0412,0.000308,0.0882,0.776,107.274,64r4XAR8KNNWnt1IlJTSMB,283267
0.646,0.395,-12.828,0.254,0.269,0.00666,0.0741,0.848,155.839,6gJnxMZphJt3sk2JJXTkoJ,160560
0.552,0.643,-14.523,0.14,0.144,0.0027,0.0878,0.763,136.764,0s995gCthqnYJCWGvfKpNt,506720
0.727,0.886,-8.022,0.0652,0.0867,0.000567,0.3,0.856,117.963,5JpzTcYa9V9HaIHKh1X3Qp,208427
0.646,0.807,-5.87,0.132,0.149,0.000593,0.0639,0.786,125.516,1pPrO5Lcx9UXNebcloGeHE,247400
0.762,0.524,-12.762,0.0445,0.37,0.0875,0.727,0.923,107.489,4wr2UsVqrWgrZsOtl8Rusy,329933
0.343,0.725,-10.506,0.0334,5.6e-05,0.731,0.0667,0.864,79.853,18PhtDBBYxE0vN4YvsZnMy,111920
0.339,0.925,-4.339,0.0675,0.00927,0.00118,0.253,0.565,140.846,09itZj2kqm4XRGoG2gu0cd,272040
0.665,0.844,-6.633,0.0675,0.0194,0.000162,0.0708,0.773,117.976,1HK0gVdcEwTUaJzCTNhjA3,213560
0.724,0.914,-5.576,0.0267,0.0251,0.0124,0.0894,0.964,125.828,5tRu8kA4d17uwGVT7I3YIR,246773
0.678,0.551,-7.332,0.0261,0.266,0.00322,0.254,0.767,97.767,4CayREZylZ5ij94y1v0zlc,280453
0.315,0.659,-13.289,0.0337,0.00355,0.00462,0.307,0.859,186.049,39XMzGy9hJHGVHgUy8uPhE,223667
0.612,0.117,-15.357,0.177,0.99,0.00031,0.0788,0.781,172.444,1a8JNXclpuzv9Rx8KxBbIO,153260
0.556,0.567,-11.426,0.0333,0.0581,0.00143,0.0907,0.858,141.345,7eVr2GN82f4tJQ8qj4vtju,227751
0.447,0.464,-11.622,0.12,0.807,0.000118,0.249,0.62,175.465,5goa9CsIDXc9G0Df9dL9ft,431853
0.585,0.532,-9.673,0.0268,0.209,0.00797,0.227,0.68,94.461,1hHGUdFaiJHw9hVZGJWYO2,180067
0.746,0.696,-4.691,0.0318,0.0268,2.44e-05,0.115,0.821,101.024,2WpTJCv2LrNGhVTvmEBiSS,189747
0.714,0.726,-9.218,0.0408,0.0316,0.0,0.066,0.92,124.71,1QvWxgZvTU0w8rlPRE5Zrv,284840
0.614,0.875,-7.111,0.0652,0.0696,0.0114,0.787,0.802,130.728,7fg2dDt8HYJgEIJF3LEjep,158973
0.609,0.795,-8.058,0.139,0.315,0.00112,0.701,0.84,135.221,4dHeBVpuKV1LXIrjrwVUn8,174000
0.475,0.902,-5.9,0.412,0.051,0.000823,0.957,0.462,173.14,6yUwymftVpGXbRojfqsg2R,164333
0.52,0.521,-10.847,0.0269,0.0314,0.00273,0.0535,0.388,83.887,6v0BD2dTfhnHBMceXGbW7z,344093
0.508,0.611,-7.901,0.0418,0.541,0.0,0.34,0.733,123.38,74wAhMoll6FsAKJOz3ch0D,157547
0.661,0.571,-12.317,0.103,0.27,0.0,0.98,0.826,122.396,6i8SZ4NIrYeyrbBOoRSC9z,169293
0.349,0.692,-11.691,0.0338,0.462,0.00266,0.197,0.952,179.396,5cfYurP1XKldMBtvBBJiTs,288507
0.519,0.973,-3.044,0.0562,0.39,0.978,0.784,0.822,140.221,2tPYeRNVROwJpG7tOHXJTZ,229493
0.678,0.494,-12.941,0.17,0.78,0.0,0.0737,0.803,84.398,1MUsWVRPLaC7ANKcEiMRCl,121960
0.732,0.498,-10.746,0.122,0.841,0.0,0.13,0.903,88.823,5NS9aGspF2LGiM5dpvdwgh,105973
0.82,0.413,-13.388,0.056,0.757,4.76e-06,0.0916,0.967,130.75,7KjnQSee00KUalnb5WenlZ,125560
0.717,0.527,-10.779,0.0292,0.567,0.00668,0.0785,0.731,116.288,3aAuIvgJGdp4wWd60riWfB,246667
0.603,0.503,-14.862,0.0379,0.29,0.00128,0.135,0.647,168.512,1Bj6YgjjPbEb4jhQ50T8tJ,335840
0.759,0.645,-13.352,0.0276,0.07,0.0403,0.0986,0.954,117.254,2QlPByrmEO9XciNBXCrawR,320733
0.558,0.524,-10.528,0.0339,0.109,0.0,0.17,0.727,123.243,1yexhSDARSLVvRCBU3wDAm,188240
0.631,0.879,-7.166,0.0293,0.00331,9.92e-06,0.296,0.825,132.054,2bS3p5obOez4kJPNzEFFvj,196667
0.787,0.421,-14.056,0.198,0.423,0.0,0.102,0.861,94.527,4qgKRG22UoHNq7S85wFwfy,144939
0.573,0.545,-12.636,0.0436,0.228,0.000169,0.0466,0.95,94.404,38E7U60ipLSTVDcPIuVzZw,198147
0.702,0.578,-13.415,0.031,0.382,5.89e-06,0.0425,0.975,111.617,5izGeTxueiFX1UPFGohY9w,363640
0.729,0.775,-5.88,0.0723,0.613,1.2e-06,0.312,0.813,112.215,2vLPGv0TAzbY68zYBbRCD3,197533
0.649,0.739,-9.193,0.03,0.0495,0.0,0.121,0.967,154.574,6RWneGNqbAPGtrVsKjrIFS,221847
0.621,0.773,-9.9,0.0366,0.0019,0.000296,0.151,0.856,131.632,7mXe3d8rBiMH1mjv4Yw7Ev,267733
0.257,0.975,-6.128,0.175,6.07e-05,0.1,0.222,0.276,149.312,2O7UGwJPVlix15Wn4sa5vw,396987
0.518,0.858,-6.147,0.0672,0.00563,0.00349,0.0598,0.249,117.897,2dXsILW8gzkosqleHAvl0v,309973
0.256,0.924,-6.685,0.113,0.00369,0.234,0.114,0.28,113.574,5nekfiTN45vlxG0eNJQQye,417227
0.252,0.988,-5.291,0.203,8.81e-05,0.0451,0.0516,0.0529,162.945,3J8jTThxk8GtxyoupHtyrb,244067
0.257,0.941,-5.864,0.0952,0.00144,0.498,0.176,0.541,144.142,4ERK3MXPXLWxy0UazrDKup,263867
0.31,0.926,-7.58,0.0994,0.0226,0.857,0.21,0.158,139.012,4qPgSwPUGigsmx6gUV2dnU,533493
0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,515387
0.461,0.695,-7.662,0.0282,0.0275,0.0,0.151,0.371,149.346,2j9xf567RovYfYPmfDWgvG,273600
0.755,0.761,-6.078,0.0332,0.234,2.33e-06,0.0565,0.782,118.722,1IXd82sQquBlyQajLYxrTo,227373
0.527,0.902,-5.352,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,5dNGORzxFb5z3v7vSAFkTU,191040
0.628,0.74,-4.836,0.0358,0.00415,0.0,0.277,0.257,86.983,7xrA11O07xo57Bbg6p4hck,193893
0.623,0.734,-5.95,0.107,0.0162,1.9e-06,0.145,0.372,107.853,76FZM38RC8XaAjJ77CVTNe,244453
0.756,0.589,-5.093,0.232,0.0812,0.0,0.176,0.811,146.928,0OwX5aROoW1Iip8FV51Efg,205593
0.449,0.635,-8.301,0.275,0.0413,0.0,0.188,0.608,84.414,7yCqehT9dKACTFy7YugP0J,218493
0.73,0.861,-4.1,0.0451,0.39,0.0,0.213,0.704,117.965,3P3pw6C19j31Rnzgo3JG7o,196613
0.751,0.939,-3.305,0.0466,0.0521,0.00056,0.477,0.905,112.041,221LRlPHPuevgE1tuUlof9,200440
0.44,0.946,-4.282,0.319,0.172,4.52e-06,0.115,0.173,128.075,6rFD8RxxJYufGWrmJNSqL5,171750
0.601,0.844,-6.957,0.0597,0.00228,0.0215,0.375,0.201,127.999,4PgkSO7z6rMkZ0jUYJo3Yk,255117
0.674,0.913,-5.898,0.0521,0.125,1.08e-05,0.139,0.968,148.892,74L1SDDbutAB3ex8VeOPkG,253200
0.869,0.887,-4.505,0.0993,0.0605,0.0,0.148,0.784,129.221,1H5tvpoApNDxvxDexoaAUo,198400
0.644,0.165,-22.591,0.162,0.884,0.000197,0.0603,0.779,67.865,4v52HuhZqVV0eNpP6vzH5I,291560
0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,6SKwQghsR8AISlxhcwyA9R,230192
0.468,0.869,-3.725,0.0504,0.00148,0.0,0.269,0.188,127.98,5GYJ5DT3mzH7f3xyr9u3tG,198750
0.603,0.908,-5.254,0.184,0.0144,0.0,0.671,0.457,133.063,5rAxhWcgFng3s570sGO2F8,184640
0.695,0.945,-6.165,0.0418,0.00341,0.0727,0.103,0.84,125.013,5yaCquc7koPqtgj7v0lwHX,246427
0.696,0.874,-3.318,0.0772,0.117,0.0,0.331,0.747,104.196,1mxTCArq9EhSg4QPGqhjhT,204800
0.662,0.908,-4.764,0.0449,0.0506,0.0,0.0508,0.967,149.941,2RjpDxBii8EvC6p6wxwCSz,173693
0.304,0.807,-6.795,0.0384,0.000949,0.00428,0.111,0.546,175.247,4lqxHvJYklqYoXs7gf9z7g,233680
0.496,0.789,-3.648,0.0839,0.183,0.0,0.34,0.286,127.961,0A1y3d5O3SDvXaQ8snkmOf,210469
0.549,0.969,-2.763,0.049,1.16e-05,0.106,0.104,0.348,101.055,2TNPagu8Z4zvDOpmnktF00,204827
0.492,0.969,-4.419,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,3K4HG9evC7dg3N0R9cYqk4,157333
0.805,0.638,-5.864,0.0806,0.142,0.0,0.322,0.644,94.52,01F8B0dhzGdWvmcSO6vUdi,315507
0.713,0.746,-4.99,0.259,0.0402,0.0,0.601,0.47,135.021,7IhsLJMqdxoo7YAZjaSMru,299747
0.832,0.87,-4.2,0.167,0.267,0.0,0.412,0.566,138.003,1ARJhjuI6TNYZCxYygFQ4F,240747
0.758,0.839,-4.911,0.223,0.00189,3.61e-06,0.0152,0.542,127.997,6UvwPc9bzMIjXFoCIx2S2K,291853
0.673,0.746,-4.514,0.0424,0.000607,0.0,0.0988,0.446,144.013,4rpzPAbwJboZQw2p9T5T3f,185293
0.798,0.627,-8.086,0.0602,0.0778,0.0,0.0472,0.84,113.029,4Xf7EL8G6FRYwvJADl0nf4,210600
0.654,0.452,-9.709,0.03,0.835,2.89e-05,0.16,0.691,106.662,4f8hBeMXMvssn6HtFAtblo,259307
0.673,0.863,-10.352,0.0451,0.243,3.23e-05,0.0601,0.938,91.703,1wZ7o1mZysv1l26ZWawVfW,390867
0.589,0.82,-9.602,0.0369,0.204,0.018,0.423,0.788,117.305,2RNd6VgxG19db0zs0M1C4Z,252200
0.662,0.906,-3.198,0.0399,0.0109,1.82e-06,0.0869,0.692,125.885,4TFwMJ2j75bhZVzWzkrkrM,342627
0.813,0.824,-7.863,0.0676,0.0635,0.00016,0.196,0.85,106.802,5qk1hPdnQ9NKDm0cDY1B9E,366667
0.647,0.874,-5.075,0.0337,0.101,1.79e-05,0.277,0.918,89.727,58rdbCe3SBJuJeWEJa8Htm,284173
0.702,0.659,-7.625,0.0418,0.0489,0.0,0.0893,0.861,141.986,3EEadB0kiCa2ezbquyTzSw,196268
0.555,0.74,-7.016,0.175,0.0555,7.08e-06,0.306,0.761,172.915,1oxPrSHvcFiX9cqiQXCIHE,190771
0.689,0.762,-4.22,0.092,0.0122,5.48e-06,0.0941,0.769,128.067,695FEfzHdEkR12jTpnznlj,171000
0.745,0.685,-6.242,0.0406,0.000773,0.000145,0.145,0.517,119.995,0DMPk5QaseZNxgknmX5jEG,227780
0.786,0.627,-11.177,0.0339,0.00737,0.00186,0.181,0.831,126.461,1VKPiQJnV15flF5B3zeocD,312907
0.534,0.461,-6.603,0.0361,0.468,6.43e-05,0.036,0.783,95.105,6g14FUj5zU9FDRwBi963vS,213533
0.655,0.923,-6.238,0.0413,0.0473,0.00248,0.119,0.676,100.667,4kRGplmG3Bfu4Rr5spi52F,309627
0.19,0.981,-3.751,0.115,0.00573,0.00374,0.345,0.737,194.019,7yn5QcnhUTe7bYKSlPEBAY,210480
0.586,0.781,-10.052,0.235,0.0142,0.00105,0.0673,0.755,80.753,07AjyDeE85pDr4Dj8BzgWB,180173
0.542,0.531,-7.481,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,56NkIxSZZiMpFP5ZNSxtnT,183391
0.564,0.834,-3.121,0.117,0.00036,4.92e-06,0.273,0.478,135.074,7xl2ZaOnKAxJyrkIQe2S43,205387
0.517,0.711,-5.84,0.0627,0.000763,7.15e-06,0.568,0.582,108.846,3C542UknrX76XSRXTyQ1Qg,211336
0.51,0.488,-10.304,0.0304,0.256,0.0,0.11,0.649,125.683,7uEcCGtM1FBBGIhPozhJjv,179613
0.464,0.701,-5.693,0.0411,0.00892,0.309,0.335,0.356,83.996,7brQHA2CgQpcMBiOlfiXYb,251187
0.353,0.686,-5.704,0.0534,0.00216,0.0,0.123,0.177,94.47,07VBqWH6NG8L2ad3l84UKk,205280
0.581,0.656,-4.891,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,0EfsDEYaSjGYd66Pr881nq,235160
0.612,0.807,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400
0.655,0.805,-6.006,0.0295,0.0143,0.00647,0.517,0.828,100.93,2MBXVgoj0mJDM27EK89Meq,232813
0.715,0.568,-9.417,0.0459,0.341,0.0,0.132,0.703,125.031,3CMBcPY38gVQjsp6V2fvvn,211013
0.748,0.524,-5.599,0.0338,0.414,0.0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960
0.695,0.672,-6.109,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,4qqArAiTPueDxIp7cf87h7,235827
0.552,0.689,-6.444,0.0425,0.0915,0.0,0.27,0.349,99.961,46jLy47W8rkf8rEX04gMKB,169773
0.73,0.758,-4.888,0.0653,0.147,0.0,0.311,0.877,120.041,6IGA5YrFiEr5ANrMqKkR6H,206493
0.579,0.705,-4.911,0.0339,0.0273,0.0,0.0704,0.761,116.173,0xNTHshHwDtCAn04Lq2i4H,201693
0.533,0.865,-7.04,0.0332,0.0576,0.00166,0.095,0.564,134.658,7nmPDxlcB0xyJx8xql5rOo,297893
0.47,0.862,-6.903,0.032,0.13,0.000517,0.212,0.744,151.96,6WjwJpWn2ooT4Mu6x3Wx8B,202693
0.395,0.502,-8.328,0.0309,0.236,5.79e-06,0.332,0.323,183.237,2JAECj9kBYQHb8AqJ2rsxt,178376
0.314,0.688,-7.524,0.0306,6.13e-05,2.45e-05,0.146,0.536,186.348,1liqxWv5Stjdtor4n3S9cZ,195067
0.611,0.787,-6.471,0.0391,0.00872,1.4e-06,0.17,0.673,98.578,14nLgBmob1fKm8QvCOuy5n,357173
0.637,0.942,-4.68,0.05,0.12,0.000454,0.0682,0.636,119.672,1zG37mbmPb814Q1SogPHIO,222333
0.618,0.588,-11.624,0.0735,0.0128,0.0266,0.351,0.768,86.903,76ICmoJ4PcoMWoooaTxnQs,146973
0.826,0.692,-7.342,0.0877,0.115,0.00034,0.0837,0.682,99.991,5w4UqCwwoLro163poYfjnl,239968
0.673,0.789,-4.288,0.0408,0.00975,0.0,0.752,0.841,100.043,7d43We1cl1WMsmUYDMbolv,197427
0.69,0.807,-4.853,0.0486,0.00139,0.000203,0.415,0.343,132.005,7iFEgldfNsZFdAeTZSSQ3t,236813
0.491,0.841,-3.579,0.0421,0.0471,0.0,0.0886,0.721,199.851,6XD3HMATLswheYevIfKkSi,163067
0.653,0.623,-5.273,0.082,0.253,0.0,0.144,0.401,123.999,2wJhFcye5iiW2mVBpGednz,234213
0.446,0.793,-3.912,0.0556,0.0434,4.14e-05,0.159,0.313,127.799,3xQjivjUZ4KnUslduTEYKC,221133
0.812,0.753,-13.252,0.118,0.0774,0.0,0.341,0.787,103.754,4iAYo83eWlktjw97oebIal,232773
0.831,0.679,-5.384,0.0504,0.00655,0.00328,0.0797,0.761,120.009,72vsIS5rCEW20gddLe6swQ,144133
0.669,0.829,-3.801,0.49,0.179,0.0,0.241,0.61,118.934,2eOuL8KesslTLQERQPu11D,253067
0.497,0.816,-6.489,0.0563,0.217,0.0,0.171,0.512,169.966,54RCDE1TAewECyX4WDUVm1,226320
0.763,0.792,-4.384,0.0482,0.00236,0.101,0.0395,0.684,123.009,65FULc2OTNAOCfNl5RFTk3,190600
0.654,0.752,-3.676,0.0316,0.0691,1.79e-06,0.0771,0.453,98.007,4tp0KROOhKDVjRfZrxVOgX,200204
0.564,0.76,-5.667,0.0277,0.0676,0.0,0.144,0.528,134.015,4mnuiEDq1ADXUTYWJxLo4B,231693
0.715,0.738,-10.139,0.157,0.00826,0.0,0.26,0.573,97.877,0QMHVTnrFTQJoaqmkdsKhT,252307
0.725,0.327,-17.714,0.0387,0.113,0.326,0.214,0.688,110.438,5Sz09kaSzvpTC8lgm5W8Mt,187760
0.621,0.773,-12.157,0.0475,0.144,0.0,0.161,0.856,140.748,2Yt2u7vNSCkPUy1awRFSPV,222893
0.805,0.729,-3.955,0.117,0.00644,5.92e-06,0.656,0.87,130.021,2Q0av9sA18bHI64PxTdL6p,288933
0.532,0.42,-11.772,0.0396,0.0001,0.0538,0.154,0.844,134.568,3L3LjQQgOagioYQ4v748Vm,311227
0.599,0.432,-6.097,0.0451,0.62,0.00773,0.105,0.615,106.824,1mZF9TEc7gpw7by7NCZSKr,175777
0.688,0.779,-6.223,0.185,0.0203,0.000241,0.174,0.271,127.974,3xHV96EQkFNorlIFQDT88v,346875
0.757,0.868,-9.326,0.062,0.411,0.00221,0.355,0.815,138.923,4OTw5splgMdlYklwHMHxLK,199200
0.663,0.53,-9.763,0.0301,0.0886,0.0,0.154,0.269,109.003,4QAXLB2Hkx3n7LbOFxD34h,207347
0.677,0.871,-7.997,0.0281,0.284,3.02e-05,0.405,0.898,98.446,5YLVhkyMsAuYKOKihHJo21,268893
0.474,0.734,-8.813,0.0426,0.0871,0.00356,0.26,0.926,101.751,6hnyQ0YpiO35rutiLLHLmr,178067
0.438,0.816,-7.573,0.0564,0.0171,0.0,0.382,0.644,148.244,2TTTHdCKIWfNrLOjKhIkuV,153093
0.68,0.519,-11.437,0.066,0.0504,1.13e-05,0.197,0.667,114.533,5KcWjNtUm8gnNEMsfAYxlt,165867
0.591,0.86,-5.986,0.0319,0.0058,1.31e-05,0.411,0.6,129.412,4J5VFtuLhbgKhz6UKkABXR,209387
0.626,0.632,-8.692,0.0287,0.181,0.0,0.146,0.7,114.593,4wSqP7Vo7HcoakudSMzxAO,211667
0.551,0.86,-7.839,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,78JmElAFmrPNhLjovDR9Jm,141507
0.529,0.906,-6.563,0.0544,0.126,5.88e-05,0.0428,0.773,96.346,5uoJmcViwBUwk7lJXpp4zq,250200
0.591,0.837,-6.522,0.0338,0.263,0.108,0.0911,0.839,130.11,6fExMvR1PjfDzqaQSqSmn9,256467
0.649,0.584,-10.518,0.0674,0.256,0.0,0.199,0.75,144.972,5F4ksIKmuXEtgBf6SfEQRr,213453
0.595,0.462,-8.414,0.0259,0.102,0.0,0.0641,0.526,124.991,0DQqzCHlPyKQXfF8uL01SI,210525
0.431,0.856,-3.881,0.0386,0.0249,0.0183,0.297,0.76,115.236,4ROLwc00PqzRFLwQEPF54S,172640
0.595,0.857,-6.89,0.163,0.498,0.0,0.355,0.74,127.629,755QPhAgO1YSmbs8a9M9b9,174080
0.742,0.849,-5.521,0.319,0.0018,2.66e-06,0.0796,0.823,149.951,41pCUibOfNK3ui03zStD4A,255983
0.573,0.762,-10.754,0.0517,0.754,0.558,0.811,0.546,112.081,6r4k7KQ0o3Mia57QCjlWNO,172000
0.672,0.615,-5.609,0.344,0.00549,0.062,0.416,0.378,125.988,0a53p8UzpQD0uW1hFUB4oF,235747
0.753,0.885,-5.509,0.0394,0.0504,0.000958,0.366,0.863,102.785,6OinPDF6NgYzsWreWEj4jS,191693
0.631,0.664,-9.197,0.0242,0.0498,0.000408,0.0696,0.407,100.621,2vIEquOWG8DTVgwIOofocm,268747
0.665,0.984,-5.817,0.0558,0.054,2.5e-06,0.331,0.799,118.113,39yXycOGCBqgbQNfMPd5fy,218040
0.798,0.629,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,3F9ByoUqu31xU0I3G5xfVg,284373
0.321,0.522,-7.349,0.0339,0.404,9.56e-06,0.0922,0.456,202.689,1UrZVcINJBqjKw2rF8V0nm,288080
0.709,0.589,-7.908,0.0258,0.117,2.52e-06,0.122,0.821,103.254,47dQW3aoQ4Yx9s4vc64Vak,210453
0.249,0.476,-10.308,0.0339,0.0179,2.89e-06,0.942,0.267,174.349,2n4DrJbPr6Iq6m7kN7QapQ,319547
0.711,0.43,-15.717,0.0816,0.0562,0.883,0.258,0.602,104.986,0hk1gSyn3wKgdxqF6qaKUZ,168987
0.758,0.716,-8.609,0.0875,0.354,0.0,0.126,0.896,116.648,5Od8o3WsbeLxlGP1vmH6s6,261000
0.664,0.589,-14.415,0.0406,0.259,0.00587,0.221,0.54,102.74,2JvPJ8ydPuN2NhpH4oti6I,240800
0.784,0.986,-6.918,0.0794,0.123,0.000166,0.184,0.642,121.025,45I3XJfMcCZUi8OtjNho0I,229053
0.597,0.868,-4.251,0.0828,0.0171,0.0,0.468,0.592,138.88,7eyPDz0eM8wBHSC3PhEYep,220373
0.581,0.574,-9.298,0.0405,0.363,0.000902,0.107,0.853,76.915,6gS6XQ4OqMddkgzHNz40E5,247240
0.7,0.774,-11.197,0.0339,0.481,0.000493,0.0487,0.942,101.696,22zhoNWUni4mkRCLWBmWCj,133800
0.742,0.45,-13.333,0.0569,0.604,0.0,0.107,0.964,137.914,5jla2fhvErKAiUHG3fnRuv,228867
0.686,0.551,-11.304,0.358,0.00159,0.0,0.0948,0.498,171.629,3dOuKfdoioiEpnzm9k9eUQ,232827
0.851,0.838,-2.563,0.331,0.123,8.86e-06,0.0749,0.665,97.005,2zri9IRQYCSxmTLTO2KC25,199175
0.782,0.744,-6.164,0.0806,0.0552,1.42e-05,0.701,0.7,81.067,0qbouIdcN4lrj49jem7TEz,251204
0.622,0.749,-10.201,0.0301,0.178,0.603,0.111,0.78,145.018,0NBKvnJAAG865ENj9bOhvD,286120
0.748,0.823,-7.16,0.033,0.0261,0.0195,0.157,0.858,107.992,5Mnj3JoxmvDjBVPiXl6s3l,202011
0.645,0.922,-4.321,0.0364,0.00318,0.0177,0.292,0.781,127.97,0m3YX2kszBJYRyICpHKFxW,198846
0.564,0.689,-3.927,0.0284,0.783,0.0,0.328,0.872,106.163,2Vkiy4NnAApb2CAzVAE5Lw,131227
0.398,0.935,-4.92,0.335,0.000829,0.0,0.108,0.515,148.813,15PsbBpnmIKsWHJnWQdjuQ,271067
0.613,0.914,-4.877,0.0419,0.000246,0.0,0.146,0.324,96.944,3YlTD4InbL4oEIND5yB8Mm,209600
